Year,Month,Day,Hour,Minute,Seconds,Subject,Experiment,Trial,Distractor_num,Distractor_size,Setup_time(s),Inspection_time(s),Search_time(s),Input_time(s),Accuracy
2019,8,26,10,32,54.794,35,2,14,6,0.5,1.7325,2.0844,14.569,2.7419,1
2019,8,26,10,33,18.4,35,2,15,8,0.25,1.753,2.3816,8.1549,2.3337,1
2019,8,26,10,33,53.695,35,2,16,4,1.25,2.1386,1.8428,20.301,2.606,1
2019,8,26,10,34,14.403,35,2,17,6,0.25,2.2332,1.2157,6.3735,2.1789,1
2019,8,26,10,34,42.115,35,2,18,6,1.5,1.7066,2.1683,13.503,2.4551,1
2019,8,26,11,37,13.553,36,2,1,6,0.25,7.4807,1.8904,7.1785,2.9244,1
2019,8,26,11,38,8.53,36,2,2,6,1.5,1.4417,2.7976,40.657,2.7598,1
2019,8,26,11,39,2.771,36,2,3,8,0.75,1.7464,1.9856,34.649,2.873,1
2019,8,26,11,39,33.303,36,2,4,6,0.5,2.4731,3.6391,15.258,2.5091,1
2019,8,26,11,39,52.284,36,2,5,6,1.25,1.9918,1.1421,1.7545,6.7749,0
2019,8,26,11,40,52.331,36,2,6,4,1.25,5.6839,2.5401,38.047,2.8687,1
2019,8,26,11,41,35.87,36,2,7,4,1.75,4.3889,5.4381,23.641,2.3904,1
2019,8,26,11,42,24.458,36,2,8,8,1.25,1.9918,1.9523,31.962,2.827,1
2019,8,26,11,42,52.965,36,2,9,4,0.25,2.2306,3.3763,12.909,2.7431,1
2019,8,26,11,43,32.656,36,2,10,6,0.75,3.474,2.4691,23.434,2.9279,1
2019,8,26,11,44,12.677,36,2,11,4,1.5,2.2591,1.1337,27.184,2.4336,1
2019,8,26,11,44,38.944,36,2,12,8,0.25,4.9388,2.4201,6.4068,4.7839,1
2019,8,26,11,45,20.427,36,2,13,8,0.5,1.4899,5.5732,23.893,2.4624,1
2019,8,26,11,46,16.632,36,2,14,8,1.5,1.4645,4.5946,39.51,2.8575,1
2019,8,26,11,46,43.883,36,2,15,4,0.5,3.4478,2.1179,11.062,2.2976,1
2019,8,26,11,47,45.25,36,2,16,8,1.75,3.0901,4.6778,42.53,2.7276,1
2019,8,26,11,48,9.85,36,2,17,6,1.75,2.1708,1.5776,10.682,2.4029,1
2019,8,26,11,48,32.696,36,2,18,4,0.75,1.2012,2.772,9.8841,2.2425,1
2019,8,27,11,39,18.523,37,2,1,8,0.75,3.5545,3.7966,119.52,2.7823,1
2019,8,27,11,40,1.57,37,2,2,4,1.5,2.8229,1.6098,22.792,2.3514,1
2019,8,27,11,40,55.586,37,2,3,6,0.5,3.5333,1.1209,37.964,3.3548,1
2019,8,27,11,41,35.075,37,2,4,8,1.5,2.9531,1.7776,24.069,2.5388,1
2019,8,27,11,42,12.749,37,2,5,6,1.75,1.536,1.6975,22.753,3.3699,1
2019,8,27,11,43,32.04,37,2,6,8,1.25,3.2446,1.2341,64.776,2.715,1
2019,8,27,11,44,1.367,37,2,7,6,0.25,2.8257,1.6909,13.855,2.9098,1
2019,8,27,11,45,2.688,37,2,8,4,0.75,2.5276,1.6429,45.628,2.6229,1
2019,8,27,11,46,14.824,37,2,9,4,1.25,2.2228,2.3989,57.61,2.3112,1
2019,8,27,11,46,54.256,37,2,10,8,0.5,1.8187,1.7826,24.564,2.9925,1
2019,8,27,11,47,31.622,37,2,11,8,0.25,2.9738,1.8413,21.543,3.1871,1
2019,8,27,11,48,42.369,37,2,12,8,1.75,2.4966,1.7659,54.951,3.2619,1
2019,8,27,11,50,3.238,37,2,13,6,1.25,2.2962,2.0101,65.607,2.8453,1
2019,8,27,11,51,0.858,37,2,14,6,1.5,2.3876,2.4037,41.815,2.8637,1
2019,8,27,11,51,27.06,37,2,15,4,0.25,2.6128,1.3029,11.285,3.3104,1
2019,8,27,11,52,7.669,37,2,16,6,0.75,2.3569,1.6891,26.78,2.4329,1
2019,8,27,11,52,55.582,37,2,17,4,1.75,2.8376,1.5503,32.751,2.7501,1
2019,8,27,11,53,55.159,37,2,18,4,0.5,2.1961,1.7302,44.516,2.9367,1
2019,8,28,9,58,51.499,38,2,1,8,1.75,1.333,1.5661,8.9563,2.8845,1
2019,8,28,9,59,10.072,38,2,2,4,0.25,1.4779,1.4269,3.1684,2.566,1
2019,8,28,9,59,41.334,38,2,3,8,1.5,1.1968,1.8343,17.914,2.5328,0
2019,8,28,10,0,9.571,38,2,4,4,1.25,1.5667,2.6164,13.987,2.8477,0
2019,8,28,10,0,34.788,38,2,5,4,0.75,1.9405,1.9086,11.076,3.0198,1
2019,8,28,10,1,1.019,38,2,6,4,1.5,1.2239,1.5902,12.78,3.6307,1
2019,8,28,10,1,29.065,38,2,7,4,1.75,1.1111,1.5951,15.732,2.3856,1
2019,8,28,10,2,4.318,38,2,8,6,0.75,2.0011,1.5232,22.492,2.4588,1
2019,8,28,10,2,28.692,38,2,9,6,1.25,1.2375,1.6303,12.607,2.1031,1
2019,8,28,10,3,16.56,38,2,10,8,0.75,1.1203,2.7663,33.537,2.7276,0
2019,8,28,10,3,59.091,38,2,11,6,1.5,1.5993,1.3657,30.052,2.5712,1
2019,8,28,10,4,15.284,38,2,12,6,0.25,1.2493,1.119,3.6788,2.2438,1
2019,8,28,10,4,33.424,38,2,13,6,0.5,1.9893,1.6442,5.8448,1.8692,1
2019,8,28,10,4,53.296,38,2,14,6,1.75,1.2073,1.8724,7.4198,2.4939,1
2019,8,28,10,5,12.837,38,2,15,8,0.5,1.6438,1.7537,6.8369,1.9586,1
2019,8,28,10,5,28.838,38,2,16,4,0.5,1.1791,1.5887,4.4621,1.9096,1
2019,8,28,10,5,47.022,38,2,17,8,1.25,1.6739,2.1466,5.3737,2.0525,1
2019,8,28,10,6,7.751,38,2,18,8,0.25,1.2899,1.6544,6.6763,2.2179,1
2019,8,28,11,18,12.673,39,2,1,4,0.75,1.9584,1.7404,11.65,3.013,1
2019,8,28,11,18,34.696,39,2,2,4,0.25,1.5188,1.8444,8.4829,3.6238,1
2019,8,28,11,18,58.678,39,2,3,6,1.5,1.1736,1.8324,10.445,2.9706,1
2019,8,28,11,19,22.343,39,2,4,6,1.75,1.5557,1.7905,10.405,2.3994,1
2019,8,28,11,19,51.015,39,2,5,4,1.75,1.8292,1.6828,14.052,2.8132,1
2019,8,28,11,20,18.103,39,2,6,4,1.25,1.1457,1.9491,14.242,2.7112,1
2019,8,28,11,20,46.818,39,2,7,8,0.75,1.1953,1.8794,15.745,2.5304,1
2019,8,28,11,21,18.063,39,2,8,8,1.75,1.1963,1.7112,17.433,3.6287,1
2019,8,28,11,21,41.786,39,2,9,8,0.5,1.6646,1.3318,10.28,2.8115,1
2019,8,28,11,22,26.661,39,2,10,8,1.25,1.1669,1.6854,31.911,2.7233,0
2019,8,28,11,22,48.257,39,2,11,6,0.25,1.4135,1.7439,8.9425,2.298,1
2019,8,28,11,23,12.165,39,2,12,6,0.5,1.4612,1.5851,11.193,2.8748,1
2019,8,28,11,23,39.461,39,2,13,8,1.5,1.7585,1.1919,13.832,3.3306,1
2019,8,28,11,24,3.721,39,2,14,4,1.5,1.3577,1.2981,11.339,2.56,1
2019,8,28,11,24,31.674,39,2,15,6,0.75,1.676,2.1699,14.179,2.9856,1
2019,8,28,11,24,54.244,39,2,16,4,0.5,1.3332,1.78,9.8188,2.3127,1
2019,8,28,11,25,15.846,39,2,17,8,0.25,1.5327,2.109,8.3992,2.4145,1
2019,8,28,11,25,41.705,39,2,18,6,1.25,1.3669,1.9275,12.571,2.399,1
2019,10,14,10,25,22.167,2,2,1,4,1.5,16.699,2.1739,22.373,8.8243,0
2019,10,14,10,25,56.929,2,2,2,8,1.25,2.433,2.2128,16.212,2.4032,0
2019,10,14,10,26,43.659,2,2,3,8,1.75,2.269,2.926,16.553,13.622,1
2019,10,14,10,27,15.775,2,2,4,4,0.25,2.7255,2.142,8.9202,5.2773,1
2019,10,14,10,27,41.808,2,2,5,4,0.75,2.7932,2.1405,2.1109,7.7741,0
2019,10,14,10,28,25.426,2,2,6,6,1.5,4.1964,17.624,5.8786,4.283,1
2019,10,14,10,29,10.17,2,2,7,6,1.25,2.6845,3.8537,21.41,3.3175,0
2019,10,14,10,29,38.661,2,2,8,8,0.25,2.0957,2.0161,9.3746,3.2003,1
2019,10,14,10,30,11.906,2,2,9,6,1.75,2.2516,2.0243,10.635,6.9283,1
2019,10,14,10,30,43.565,2,2,10,4,0.5,2.1719,2.8625,7.6349,5.3783,1
2019,10,14,10,31,13.432,2,2,11,4,1.25,2.6243,2.3765,11.563,3.0702,1
2019,10,14,10,31,44.131,2,2,12,8,0.5,3.1447,2.6796,10.698,2.5583,1
2019,10,14,10,32,22.625,2,2,13,8,1.5,3.6914,3.2279,17.569,2.7033,1
2019,10,14,10,32,54.723,2,2,14,8,0.75,2.8376,2.7523,13.005,2.5605,0
2019,10,14,10,33,23.394,2,2,15,4,1.75,2.8946,2.1459,10.554,2.8141,1
2019,10,14,10,33,51.564,2,2,16,6,0.25,6.9362,2.6168,5.8258,2.4988,1
2019,10,14,10,34,21.982,2,2,17,6,0.5,3.3953,2.742,10.609,3.3057,1
2019,10,14,10,34,54.147,2,2,18,6,0.75,3.2625,2.3144,12.929,3.1512,1
2019,10,14,11,14,0.852,3,2,1,6,0.75,14.907,2.0915,23.924,5.3239,1
2019,10,14,11,14,23.825,3,2,2,8,0.5,2.0034,2.2228,7.0169,2.8741,1
2019,10,14,11,14,42.451,3,2,3,6,0.25,2.1305,2.6705,4.1672,2.8361,1
2019,10,14,11,15,28.737,3,2,4,8,1.5,2.489,2.1789,32.208,2.3552,1
2019,10,14,11,15,52.657,3,2,5,6,1.5,2.2616,8.3511,2.4096,2.832,1
2019,10,14,11,16,14.137,3,2,6,6,0.5,2.5518,2.0418,6.3518,2.5238,1
2019,10,14,11,16,35.251,3,2,7,6,1.75,2.6804,2.554,5.0112,2.878,1
2019,10,14,11,16,52.437,3,2,8,4,0.25,2.5595,2.0754,2.8427,2.2344,1
2019,10,14,11,17,10.009,3,2,9,4,1.75,2.4601,2.1464,3.1001,2.509,1
2019,10,14,11,17,29.493,3,2,10,4,1.5,2.6181,2.2043,3.1551,2.7437,1
2019,10,14,11,17,48.611,3,2,11,4,0.5,2.2899,2.4586,3.9312,3.1214,1
2019,10,14,11,18,20.071,3,2,12,4,1.25,2.0251,2.0538,15.858,2.2042,1
2019,10,14,11,18,36.316,3,2,13,8,0.25,2.3172,2.1929,2.7965,2.2399,1
2019,10,14,11,19,1.277,3,2,14,6,1.25,2.0388,5.5849,5.8999,3.5181,1
2019,10,14,11,19,31.033,3,2,15,8,0.75,2.2587,2.2029,14.17,2.483,1
2019,10,14,11,20,18.691,3,2,16,8,1.25,2.0932,2.4021,34.135,2.4254,1
2019,10,14,11,20,38.545,3,2,17,8,1.75,2.0508,2.5496,4.8759,2.8468,1
2019,10,14,11,21,16.545,3,2,18,4,0.75,2.0289,2.0219,22.146,4.9623,1
2019,10,15,15,21,57.828,4,2,1,6,0.75,1.6041,1.6889,8.088,1.9507,1
2019,10,15,15,22,24.785,4,2,2,4,1.25,2.4868,0.91839,11.055,2.089,1
2019,10,15,15,22,46.173,4,2,3,4,0.25,2.1905,1.588,3.0891,1.8094,1
2019,10,15,15,23,8.812,4,2,4,4,0.75,1.9776,0.95579,6.6852,2.2009,1
2019,10,15,15,23,28.464,4,2,5,8,0.5,1.82,1.0492,3.9071,2.4882,1
2019,10,15,15,24,4.356,4,2,6,8,1.25,2.7257,1.2427,13.972,1.7632,0
2019,10,15,15,24,48.409,4,2,7,8,1.5,4.4916,0.91233,26.182,1.6624,0
2019,10,15,15,25,23.749,4,2,8,4,1.75,2.3134,1.1071,11.962,9.8192,1
2019,10,15,15,25,50.168,4,2,9,4,0.5,2.9649,1.0084,6.7336,2.4786,1
2019,10,15,15,26,10.022,4,2,10,8,0.25,2.2395,1.0813,5.3727,1.6831,1
2019,10,15,15,26,53.446,4,2,11,6,1.75,1.8659,0.97997,29.364,1.6379,1
2019,10,15,15,27,43.828,4,2,12,6,1.25,1.9106,0.7924,34.581,2.0908,1
2019,10,15,15,28,8.687,4,2,13,6,1.5,1.8429,2.8137,7.4961,1.8658,1
2019,10,15,15,28,33.775,4,2,14,6,0.5,3.2946,1.3973,8.174,1.6119,1
2019,10,15,15,28,59.039,4,2,15,8,0.75,2.0661,1.8735,7.9218,2.3606,1
2019,10,15,15,29,20.818,4,2,16,8,1.75,2.7984,1.499,5.0263,2.1087,1
2019,10,15,15,29,44.906,4,2,17,4,1.5,2.2153,1.1117,7.542,2.0579,1
2019,10,15,15,30,8.506,4,2,18,6,0.25,2.0734,1.1125,3.9587,3.536,1
2019,10,18,13,17,8.085,6,2,1,4,0.75,1.3771,2.0192,10.881,3.5521,1
2019,10,18,13,17,47.375,6,2,2,6,0.75,1.3281,1.1199,28.653,1.5633,1
2019,10,18,13,18,3.779,6,2,3,8,0.25,1.2085,0.7398,3.6427,3.1545,1
2019,10,18,13,18,26.166,6,2,4,4,0.5,1.3598,1.1951,8.218,0.96562,1
2019,10,18,13,18,52.46,6,2,5,4,1.5,1.3933,1.1335,14.139,2.4969,1
2019,10,18,13,19,17.33,6,2,6,6,0.5,2.4797,0.89528,12.967,1.1748,1
2019,10,18,13,19,58.128,6,2,7,8,0.5,1.1781,0.72264,26.102,2.2758,1
2019,10,18,13,23,11.62,6,2,8,4,1.25,1.9709,1.5229,179.05,2.1957,0
2019,10,18,13,25,0.486,6,2,9,8,0.75,1.4273,0.89621,2.5582,92.737,1
2019,10,18,13,25,42.118,6,2,10,8,1.75,1.4341,1.0767,27.029,1.3417,1
2019,10,18,13,26,22.68,6,2,11,6,1.25,1.0295,0.72133,26.678,1.6988,1
2019,10,18,13,27,4.361,6,2,12,8,1.25,1.5201,1.1007,14.629,16.539,1
2019,10,18,13,27,28.103,6,2,13,4,0.25,0.59797,1.0658,12.754,6.5935,1
2019,10,18,13,27,57.2,6,2,14,8,1.5,1.5629,1.032,16.981,1.9544,1
2019,10,18,13,29,48.485,6,2,15,6,1.5,1.4564,0.73538,81.785,17.798,0
2019,10,18,13,30,0.023,6,2,16,6,0.25,1.207,1.7041,5.0978,2.0241,1
2019,10,18,13,30,34.503,6,2,17,4,1.75,1.8851,1.3393,12.743,2.9925,1
2019,10,18,13,31,27.486,6,2,18,6,1.75,1.6335,1.1793,34.376,3.4854,1
2019,10,22,14,23,24.295,7,2,1,4,1.5,1.4871,1.3571,0.97092,6.7709,1
2019,10,22,14,23,45.86,7,2,2,6,1.5,2.6025,2.0101,4.759,1.5111,1
2019,10,22,14,24,15.513,7,2,3,4,0.75,1.5401,1.3667,13.965,1.9001,0
2019,10,22,14,24,36.54,7,2,4,4,0.25,1.9545,1.7292,3.794,2.8809,1
2019,10,22,14,25,3.437,7,2,5,8,0.5,3.8349,6.5677,4.9295,1.3563,1
2019,10,22,14,25,30.653,7,2,6,6,0.5,1.1641,5.2475,4.4986,2.9597,1
2019,10,22,14,25,52.375,7,2,7,4,0.5,3.6769,1.8696,4.6889,1.4452,1
2019,10,22,14,26,16.718,7,2,8,6,0.75,2.8829,1.8793,7.8487,1.5599,1
2019,10,22,14,26,37.759,7,2,9,6,1.75,1.4438,1.2668,6.6904,2.2132,1
2019,10,22,14,27,1.64,7,2,10,8,1.75,1.3776,1.366,5.7739,3.3512,1
2019,10,22,14,27,39.338,7,2,11,6,1.25,1.0436,0.93184,24.35,1.733,1
2019,10,22,14,28,6.161,7,2,12,4,1.75,3.1321,2.0614,10.962,1.4624,1
2019,10,22,14,28,26.582,7,2,13,4,1.25,1.1677,0.68599,6.9787,1.6303,1
2019,10,22,14,28,43.338,7,2,14,8,0.25,1.6916,0.93472,3.5549,1.7937,1
2019,10,22,14,29,0.967,7,2,15,6,0.25,1.4152,0.7374,2.8431,1.8956,1
2019,10,22,14,29,21.138,7,2,16,8,0.75,0.89257,0.69667,6.71,1.9822,1
2019,10,22,14,29,46.831,7,2,17,8,1.5,1.6172,0.86023,6.3797,1.4033,1
2019,10,22,14,30,28.761,7,2,18,8,1.25,1.4585,2.9103,25.834,1.7728,1
2019,10,23,10,29,8.007,8,2,1,4,1.25,1.9933,1.0518,61.116,3.5824,1
2019,10,23,10,29,56.674,8,2,2,4,0.25,1.3763,1.503,21.962,3.1972,1
2019,10,23,10,30,51.731,8,2,3,8,0.75,4.7273,1.5793,35.765,2.4385,1
2019,10,23,10,31,43.098,8,2,4,8,0.5,1.1283,1.1471,35.074,3.8434,1
2019,10,23,10,32,40.801,8,2,5,8,1.25,1.7483,1.2544,40.006,2.4542,1
2019,10,23,10,33,20.526,8,2,6,6,1.5,1.9569,1.6265,21.058,2.2156,1
2019,10,23,10,33,49.726,8,2,7,4,0.5,1.6122,1.39,11.592,2.4412,1
2019,10,23,10,34,26.381,8,2,8,6,1.75,1.6002,12.973,9.4283,1.9904,1
2019,10,23,10,35,0.875,8,2,9,4,0.75,1.1303,1.6282,17.942,3.2373,1
2019,10,23,10,35,47.645,8,2,10,8,1.5,5.0974,1.3606,27.616,1.9916,1
2019,10,23,10,36,14.819,8,2,11,6,0.25,0.94851,1.2381,7.9461,3.1907,1
2019,10,23,10,36,43.757,8,2,12,4,1.75,1.7772,1.4399,11.053,3.6421,1
2019,10,23,10,37,11.442,8,2,13,4,1.5,2.218,1.8267,7.7889,3.6288,1
2019,10,23,10,37,39.333,8,2,14,8,0.25,0.8479,1.9388,7.6001,3.2261,1
2019,10,23,10,38,51.938,8,2,15,6,1.25,0.76657,1.3373,56.448,2.3832,1
2019,10,23,10,39,23.467,8,2,16,6,0.5,0.92308,1.3772,16.111,2.3736,1
2019,10,23,10,40,0.095,8,2,17,6,0.75,0.8062,0.86166,21.502,3.1295,1
2019,10,23,10,40,19.702,8,2,18,8,1.75,1.5459,0.70534,0.90292,2.4408,0
2019,10,25,12,28,41.848,9,2,1,8,0.25,2.3941,0.78059,11.031,1.505,1
2019,10,25,12,29,3.571,9,2,2,8,0.5,3.4659,1.3208,5.6141,1.8076,1
2019,10,25,12,29,39.852,9,2,3,4,1.5,1.9483,1.0676,21.284,2.9259,1
2019,10,25,12,30,32.197,9,2,4,6,0.75,4.5445,4.5514,22.689,12.178,1
2019,10,25,12,31,27.509,9,2,5,6,0.5,2.6399,1.2337,39.966,5.5789,1
2019,10,25,12,32,36.082,9,2,6,4,0.75,0.8871,1.9131,18.042,2.6936,1
2019,10,25,12,33,40.184,9,2,7,4,1.25,3.8002,0.70739,46.073,4.6185,0
2019,10,25,12,34,47.349,9,2,8,8,1.5,3.2865,1.0331,53.059,1.8535,0
2019,10,25,12,35,41.597,9,2,9,8,1.25,2.8142,2.3671,36.047,2.4232,1
2019,10,25,12,36,17.072,9,2,10,6,1.25,4.2876,1.5089,7.3224,4.2256,1
2019,10,25,12,37,32.056,9,2,11,6,1.75,46.307,6.0096,8.3935,5.2971,1
2019,10,25,12,38,4.032,9,2,12,6,0.25,1.6356,0.93822,11.496,4.1394,1
2019,10,25,12,38,28.252,9,2,13,4,1.75,1.3018,1.4809,11.256,2.6219,1
2019,10,25,12,39,18.589,9,2,14,4,0.5,1.7774,2.6513,27.604,6.4472,1
2019,10,25,12,39,40.238,9,2,15,8,1.75,1.0263,0.68134,5.3557,4.4331,1
2019,10,25,12,40,11.226,9,2,16,8,0.75,1.994,1.2222,10.821,3.6853,1
2019,10,25,12,40,44.354,9,2,17,4,0.25,2.7334,0.71038,12,4.0328,1
2019,10,25,12,40,59.828,9,2,18,6,1.5,1.0785,0.67617,3.5411,3.2944,1
2019,11,1,12,22,14.877,11,2,1,8,0.25,0.71287,0.73371,5.3316,3.143,1
2019,11,1,12,22,35.624,11,2,2,6,0.25,0.77068,0.68689,9.4272,2.879,1
2019,11,1,12,23,6.885,11,2,3,8,1.5,1.2473,1.4583,18.09,3.221,1
2019,11,1,12,24,24.971,11,2,4,6,1.25,43.649,4.7921,12.834,5.3645,1
2019,11,1,12,24,56.975,11,2,5,4,1.75,0.68266,2.7451,12.57,7.4051,1
2019,11,1,12,26,20.415,11,2,6,4,0.5,1.2117,48.526,12.316,13.701,1
2019,11,1,12,26,45.958,11,2,7,6,1.5,1.0018,2.771,15.324,2.3263,1
2019,11,1,12,27,19.762,11,2,8,8,1.75,0.91679,0.74535,21.709,2.0752,1
2019,11,1,12,27,50.614,11,2,9,4,1.25,0.9408,0.73701,14.372,4.0505,1
2019,11,1,12,28,30.38,11,2,10,8,1.25,0.91803,0.59619,28.146,3.4148,1
2019,11,1,12,28,52.2,11,2,11,6,0.5,1.6046,0.59752,12.051,0.86566,1
2019,11,1,12,30,5.381,11,2,12,4,0.75,1.2608,0.90609,57.668,5.896,1
2019,11,1,12,30,26.186,11,2,13,6,1.75,0.99791,0.66507,7.9237,3.6249,1
2019,11,1,12,30,53.611,11,2,14,8,0.75,1.9578,0.61677,13.121,4.7496,1
2019,11,1,12,31,13.308,11,2,15,4,0.25,2.0069,1.1288,6.7904,2.2047,1
2019,11,1,12,31,45.981,11,2,16,4,1.5,2.9425,0.74387,16.509,1.3896,1
2019,11,1,12,32,7.76,11,2,17,6,0.75,0.72865,0.72473,11.683,1.1622,1
2019,11,1,12,32,27.551,11,2,18,8,0.5,1.0829,0.63274,7.0937,2.5781,1
2019,10,25,13,10,45.019,10,2,1,6,1.25,2.0748,1.3499,8.0724,3.1092,1
2019,10,25,13,11,6.748,10,2,2,4,0.25,1.9281,0.91517,8.5609,3.838,1
2019,10,25,13,11,46.573,10,2,3,6,1.75,2.7359,1.4734,23.221,3.9082,1
2019,10,25,13,12,13.137,10,2,4,8,1.5,1.5434,0.97423,11.474,3.513,1
2019,10,25,13,12,35.54,10,2,5,8,0.5,1.6796,1.0365,8.5091,3.7661,0
2019,10,25,13,13,5.354,10,2,6,8,1.75,1.3373,0.90712,13.045,7.0107,1
2019,10,25,13,13,27.063,10,2,7,4,0.5,1.844,1.0506,4.8808,3.5561,0
2019,10,25,13,14,27.571,10,2,8,8,0.75,1.6004,1.4308,44.296,4.2288,1
2019,10,25,13,14,51.334,10,2,9,6,0.25,2.6125,1.2678,11.509,1.0768,1
2019,10,25,13,15,9.898,10,2,10,8,0.25,1.8566,1.3092,5.4317,1.8094,1
2019,10,25,13,15,40.901,10,2,11,4,1.25,2.7307,1.0706,13.598,3.3149,1
2019,10,25,13,15,58.558,10,2,12,4,1.75,1.8905,1.1987,4.2638,3.4563,0
2019,10,25,13,16,37.772,10,2,13,6,0.5,1.666,0.96278,21.242,7.1895,1
2019,10,25,13,17,23.956,10,2,14,4,0.75,2.0676,1.122,20.864,3.7302,1
2019,10,25,13,17,55.258,10,2,15,8,1.25,2.2726,1.1582,15.206,3.7797,1
2019,10,25,13,18,48.15,10,2,16,6,0.75,1.621,0.81017,36.519,4.1207,1
2019,10,25,13,19,24.433,10,2,17,6,1.5,1.7459,0.79028,14.309,4.0889,1
2019,10,25,13,20,0.572,10,2,18,4,1.5,1.2618,1.2753,22.21,3.2455,1
2019,11,1,13,25,54.633,12,2,1,8,1.75,1.3488,1.5254,35.767,4.6184,1
2019,11,1,13,27,25.453,12,2,2,8,0.75,2.1648,1.3532,45.851,5.4738,1
2019,11,1,13,28,5.687,12,2,3,6,1.5,16.754,1.1045,8.029,4.3135,1
2019,11,1,13,28,37.175,12,2,4,8,0.25,10.514,0.70474,9.8439,1.7146,1
2019,11,1,13,29,8.196,12,2,5,6,1.75,2.5972,0.79898,17.625,1.921,1
2019,11,1,13,30,15.098,12,2,6,6,1.25,41.7,1.5727,12.216,1.7675,1
2019,11,1,13,30,51.296,12,2,7,4,0.25,3.4393,2.8721,11.796,3.0675,1
2019,11,1,13,31,28.059,12,2,8,4,1.5,3.9657,1.1664,17.068,2.5368,1
2019,11,1,13,32,21.939,12,2,9,8,0.5,0.57433,0.78826,38.263,2.0104,1
2019,11,1,13,33,44.793,12,2,10,6,0.75,2.3475,0.75525,62.964,7.7481,1
2019,11,1,13,34,22.731,12,2,11,6,0.5,1.3148,0.93274,20.515,6.5951,1
2019,11,1,13,37,5.638,12,2,12,4,0.5,85.196,4.7668,57.257,1.9848,1
2019,11,1,13,37,39.061,12,2,13,8,1.5,9.454,0.95523,11.453,1.6074,1
2019,11,1,13,38,12.713,12,2,14,4,1.25,5.953,1.2697,13.822,3.2921,1
2019,11,1,13,39,33.917,12,2,15,4,1.75,17.107,1.9956,45.258,5.9731,1
2019,11,1,13,40,36.836,12,2,16,4,0.75,3.6086,1.3651,45.659,3.0133,1
2019,11,1,13,41,5.787,12,2,17,8,1.25,2.7037,0.87215,10.971,4.1625,1
2019,11,1,13,41,29.642,12,2,18,6,0.25,2.0987,0.86695,7.8409,5.5382,1
2019,11,5,14,25,2.986,13,2,1,6,1.25,4.7388,0.62606,3.0652,2.2399,0
2019,11,5,14,25,25.388,13,2,2,8,1.25,1.8593,0.798,3.7117,1.5785,0
2019,11,5,14,25,48.173,13,2,3,4,0.5,2.4357,0.69661,6.157,1.6713,1
2019,11,5,14,26,10.911,13,2,4,4,0.75,1.9953,0.63877,7.2006,1.8138,1
2019,11,5,14,26,33.217,13,2,5,4,1.75,1.7109,0.61456,5.1839,4.7288,1
2019,11,5,14,27,11.915,13,2,6,8,0.75,1.8636,0.98242,24.426,1.9077,1
2019,11,5,14,27,32.418,13,2,7,8,0.25,2.0462,0.65738,2.9126,1.8901,1
2019,11,5,14,28,0.094,13,2,8,6,0.25,2.3268,0.76927,3.6265,1.4586,1
2019,11,5,14,28,20.395,13,2,9,4,0.25,2.7741,0.77133,4.3425,2.3182,1
2019,11,5,14,28,37.044,13,2,10,4,1.25,2.0815,0.76596,2.7824,1.687,0
2019,11,5,14,29,14.724,13,2,11,6,1.75,2.2997,0.99689,17.065,1.9516,1
2019,11,5,14,29,37.154,13,2,12,8,1.75,3.3555,0.71772,6.0516,1.7908,0
2019,11,5,14,29,54.838,13,2,13,8,1.5,1.3879,0.64073,2.5151,1.9083,1
2019,11,5,14,30,20.211,13,2,14,6,0.5,1.6415,0.72878,6.3845,1.5759,1
2019,11,5,14,30,37.642,13,2,15,6,1.5,1.8804,0.76801,2.5839,2.4989,1
2019,11,5,14,30,57.969,13,2,16,4,1.5,1.896,0.74877,5.9455,1.9269,1
2019,11,5,14,31,18.2,13,2,17,8,0.5,2.3775,0.78207,6.4137,1.3585,1
2019,11,5,14,31,34.211,13,2,18,6,0.75,1.5082,0.79371,2.8141,1.3732,0
2019,11,8,12,22,7.586,15,2,1,4,0.5,4.0768,1.2708,9.9754,1.7751,1
2019,11,8,12,22,33.433,15,2,2,4,1.75,1.6164,1.2011,8.3546,6.8448,1
2019,11,8,12,23,24.739,15,2,3,8,0.75,1.4498,0.9818,35.646,5.6434,0
2019,11,8,12,24,1.953,15,2,4,6,1.5,1.4529,1.4944,21.302,2.8789,1
2019,11,8,12,24,45.182,15,2,5,4,1.5,1.4174,1.3521,30.193,2.8585,1
2019,11,8,12,25,5.351,15,2,6,8,0.25,4.0168,1.0457,5.9185,2.0313,1
2019,11,8,12,25,25.982,15,2,7,8,0.5,1.3936,0.88881,10.987,1.044,1
2019,11,8,12,25,53.194,15,2,8,6,0.75,1.2273,0.9902,14.582,3.4107,1
2019,11,8,12,26,28.303,15,2,9,8,1.5,1.252,1.0153,23.166,2.9073,1
2019,11,8,12,26,50.295,15,2,10,6,0.25,1.5181,2.0508,5.5375,1.0124,1
2019,11,8,12,27,16.042,15,2,11,4,0.75,1.1031,1.087,14.206,1.6911,1
2019,11,8,12,27,48.746,15,2,12,8,1.75,1.1285,1.4197,19.317,2.1543,1
2019,11,8,12,28,29.045,15,2,13,6,1.75,1.1221,1.0194,26.997,2.7495,1
2019,11,8,12,28,58.869,15,2,14,8,1.25,1.1645,1.1891,16.289,3.1077,1
